"FileName","FullPath","SizeBytes","SizeMB","LastModified","DuplicateCount"
"NumberAxis3D.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\NumberAxis3D.java","6952","0.01","2011-11-20 21:40:12","2"
"NumberTick.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\NumberTick.java","3399","0","2011-11-20 21:40:12","2"
"NumberTick.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\NumberTick.java","3399","0","2011-11-20 21:40:12","2"
"NumberTickUnit.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\NumberTickUnit.java","5191","0","2011-11-20 21:40:12","2"
"NumberTickUnit.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\NumberTickUnit.java","5191","0","2011-11-20 21:40:12","2"
"PeriodAxis.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\PeriodAxis.java","45731","0.04","2011-11-20 21:40:12","2"
"PeriodAxis.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\PeriodAxis.java","45731","0.04","2011-11-20 21:40:12","2"
"PeriodAxisLabelInfo.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\PeriodAxisLabelInfo.java","13317","0.01","2011-11-20 21:40:12","2"
"PeriodAxisLabelInfo.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\PeriodAxisLabelInfo.java","13317","0.01","2011-11-20 21:40:12","2"
"QuarterDateFormat.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\QuarterDateFormat.java","6922","0.01","2011-11-20 21:40:12","2"
"QuarterDateFormat.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\QuarterDateFormat.java","6922","0.01","2011-11-20 21:40:12","2"
"SegmentedTimeline.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\SegmentedTimeline.java","65776","0.06","2011-11-20 21:40:12","2"
"SegmentedTimeline.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\SegmentedTimeline.java","65776","0.06","2011-11-20 21:40:12","2"
"StandardTickUnitSource.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\StandardTickUnitSource.java","4193","0","2011-11-20 21:40:12","2"
"StandardTickUnitSource.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\StandardTickUnitSource.java","4193","0","2011-11-20 21:40:12","2"
"SubCategoryAxis.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\SubCategoryAxis.java","16375","0.02","2011-11-20 21:40:12","2"
"SubCategoryAxis.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\SubCategoryAxis.java","16375","0.02","2011-11-20 21:40:12","2"
"SymbolAxis.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\SymbolAxis.java","30967","0.03","2011-11-20 21:40:12","2"
"SymbolAxis.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\SymbolAxis.java","30967","0.03","2011-11-20 21:40:12","2"
"Tick.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\Tick.java","5655","0.01","2011-11-20 21:40:12","2"
"Tick.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\Tick.java","5655","0.01","2011-11-20 21:40:12","2"
"TickType.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\TickType.java","3420","0","2011-11-20 21:40:14","2"
"TickType.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\TickType.java","3420","0","2011-11-20 21:40:14","2"
"TickUnit.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\TickUnit.java","5767","0.01","2011-11-20 21:40:12","2"
"TickUnit.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\TickUnit.java","5767","0.01","2011-11-20 21:40:12","2"
"TickUnits.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\TickUnits.java","6697","0.01","2011-11-20 21:40:12","2"
"TickUnits.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\TickUnits.java","6697","0.01","2011-11-20 21:40:12","2"
"TickUnitSource.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\TickUnitSource.java","2568","0","2011-11-20 21:40:12","2"
"TickUnitSource.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\TickUnitSource.java","2568","0","2011-11-20 21:40:12","2"
"Timeline.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\Timeline.java","5827","0.01","2011-11-20 21:40:12","2"
"Timeline.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\Timeline.java","5827","0.01","2011-11-20 21:40:12","2"
"ValueAxis.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\ValueAxis.java","61379","0.06","2011-11-20 21:40:12","2"
"ValueAxis.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\ValueAxis.java","61379","0.06","2011-11-20 21:40:12","2"
"ValueTick.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\ValueTick.java","4334","0","2011-11-20 21:40:12","2"
"ValueTick.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\axis\ValueTick.java","4334","0","2011-11-20 21:40:12","2"
"AbstractBlock.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\AbstractBlock.java","19991","0.02","2011-11-20 21:40:12","2"
"AbstractBlock.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\AbstractBlock.java","19991","0.02","2011-11-20 21:40:12","2"
"Arrangement.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\Arrangement.java","3029","0","2011-11-20 21:40:12","2"
"Arrangement.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\Arrangement.java","3029","0","2011-11-20 21:40:12","2"
"Block.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\Block.java","3792","0","2011-11-20 21:40:12","2"
"Block.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\Block.java","3792","0","2011-11-20 21:40:12","2"
"BlockBorder.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\BlockBorder.java","7894","0.01","2011-11-20 21:40:12","2"
"BlockBorder.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\BlockBorder.java","7894","0.01","2011-11-20 21:40:12","2"
"BlockContainer.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\BlockContainer.java","9271","0.01","2011-11-20 21:40:12","2"
"BlockContainer.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\BlockContainer.java","9271","0.01","2011-11-20 21:40:12","2"
"BlockFrame.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\BlockFrame.java","2394","0","2011-11-20 21:40:12","2"
"BlockFrame.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\BlockFrame.java","2394","0","2011-11-20 21:40:12","2"
"BlockParams.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\BlockParams.java","4169","0","2011-11-20 21:40:12","2"
"BlockParams.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\BlockParams.java","4169","0","2011-11-20 21:40:12","2"
"BlockResult.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\BlockResult.java","2412","0","2011-11-20 21:40:12","2"
"BlockResult.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\BlockResult.java","2412","0","2011-11-20 21:40:12","2"
"BorderArrangement.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\BorderArrangement.java","20316","0.02","2011-11-20 21:40:12","2"
"BorderArrangement.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\BorderArrangement.java","20316","0.02","2011-11-20 21:40:12","2"
"CenterArrangement.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\CenterArrangement.java","11768","0.01","2011-11-20 21:40:12","2"
"CenterArrangement.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\CenterArrangement.java","11768","0.01","2011-11-20 21:40:12","2"
"ColorBlock.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\ColorBlock.java","5800","0.01","2011-11-20 21:40:12","2"
"ColorBlock.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\ColorBlock.java","5800","0.01","2011-11-20 21:40:12","2"
"ColumnArrangement.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\ColumnArrangement.java","14179","0.01","2011-11-20 21:40:12","2"
"ColumnArrangement.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\ColumnArrangement.java","14179","0.01","2011-11-20 21:40:12","2"
"EmptyBlock.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\EmptyBlock.java","4253","0","2011-11-20 21:40:12","2"
"EmptyBlock.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\EmptyBlock.java","4253","0","2011-11-20 21:40:12","2"
"EntityBlockParams.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\EntityBlockParams.java","2039","0","2011-11-20 21:40:12","2"
"EntityBlockParams.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\EntityBlockParams.java","2039","0","2011-11-20 21:40:12","2"
"EntityBlockResult.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\EntityBlockResult.java","1972","0","2011-11-20 21:40:12","2"
"EntityBlockResult.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\EntityBlockResult.java","1972","0","2011-11-20 21:40:12","2"
"FlowArrangement.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\FlowArrangement.java","16122","0.02","2011-11-20 21:40:12","2"
"FlowArrangement.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\FlowArrangement.java","16122","0.02","2011-11-20 21:40:12","2"
"GridArrangement.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\GridArrangement.java","16229","0.02","2011-11-20 21:40:12","2"
"GridArrangement.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\GridArrangement.java","16229","0.02","2011-11-20 21:40:12","2"
"LabelBlock.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\LabelBlock.java","13500","0.01","2011-11-20 21:40:12","2"
"LabelBlock.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\LabelBlock.java","13500","0.01","2011-11-20 21:40:12","2"
"LengthConstraintType.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\LengthConstraintType.java","4186","0","2011-11-20 21:40:12","2"
"LengthConstraintType.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\LengthConstraintType.java","4186","0","2011-11-20 21:40:12","2"
"LineBorder.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\LineBorder.java","7336","0.01","2011-11-20 21:40:12","2"
"LineBorder.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\LineBorder.java","7336","0.01","2011-11-20 21:40:12","2"
"RectangleConstraint.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\RectangleConstraint.java","12177","0.01","2011-11-20 21:40:12","2"
"RectangleConstraint.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\block\RectangleConstraint.java","12177","0.01","2011-11-20 21:40:12","2"
"BarChartDemo1.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\demo\BarChartDemo1.java","7716","0.01","2011-11-20 21:40:14","2"
"BarChartDemo1.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\demo\BarChartDemo1.java","7716","0.01","2011-11-20 21:40:14","2"
"PieChartDemo1.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\demo\PieChartDemo1.java","5081","0","2011-11-20 21:40:14","2"
"PieChartDemo1.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\demo\PieChartDemo1.java","5081","0","2011-11-20 21:40:14","2"
"TimeSeriesChartDemo1.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\demo\TimeSeriesChartDemo1.java","8247","0.01","2011-11-20 21:40:14","2"
"TimeSeriesChartDemo1.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\demo\TimeSeriesChartDemo1.java","8247","0.01","2011-11-20 21:40:14","2"
"ChartEditor.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\ChartEditor.java","2038","0","2011-11-20 21:40:12","2"
"ChartEditor.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\ChartEditor.java","2038","0","2011-11-20 21:40:12","2"
"ChartEditorFactory.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\ChartEditorFactory.java","1952","0","2011-11-20 21:40:12","2"
"ChartEditorFactory.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\ChartEditorFactory.java","1952","0","2011-11-20 21:40:12","2"
"ChartEditorManager.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\ChartEditorManager.java","3099","0","2011-11-20 21:40:12","2"
"ChartEditorManager.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\ChartEditorManager.java","3099","0","2011-11-20 21:40:12","2"
"DefaultAxisEditor.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\DefaultAxisEditor.java","17437","0.02","2011-11-20 21:40:12","2"
"DefaultAxisEditor.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\DefaultAxisEditor.java","17437","0.02","2011-11-20 21:40:12","2"
"DefaultChartEditor.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\DefaultChartEditor.java","9643","0.01","2011-11-20 21:40:12","2"
"DefaultChartEditor.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\DefaultChartEditor.java","9643","0.01","2011-11-20 21:40:12","2"
"DefaultChartEditorFactory.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\DefaultChartEditorFactory.java","2204","0","2011-11-20 21:40:12","2"
"DefaultChartEditorFactory.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\DefaultChartEditorFactory.java","2204","0","2011-11-20 21:40:12","2"
"DefaultColorBarEditor.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\DefaultColorBarEditor.java","8522","0.01","2011-11-20 21:40:12","2"
"DefaultColorBarEditor.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\DefaultColorBarEditor.java","8522","0.01","2011-11-20 21:40:12","2"
"DefaultNumberAxisEditor.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\DefaultNumberAxisEditor.java","11890","0.01","2011-11-20 21:40:12","2"
"DefaultNumberAxisEditor.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\DefaultNumberAxisEditor.java","11890","0.01","2011-11-20 21:40:12","2"
"DefaultPlotEditor.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\DefaultPlotEditor.java","24627","0.02","2011-11-20 21:40:12","2"
"DefaultPlotEditor.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\DefaultPlotEditor.java","24627","0.02","2011-11-20 21:40:12","2"
"DefaultTitleEditor.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\DefaultTitleEditor.java","10415","0.01","2011-11-20 21:40:12","2"
"DefaultTitleEditor.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\DefaultTitleEditor.java","10415","0.01","2011-11-20 21:40:12","2"
"PaletteChooserPanel.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\PaletteChooserPanel.java","3126","0","2011-11-20 21:40:12","2"
"PaletteChooserPanel.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\PaletteChooserPanel.java","3126","0","2011-11-20 21:40:12","2"
"PaletteSample.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\PaletteSample.java","5495","0.01","2011-11-20 21:40:12","2"
"PaletteSample.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\editor\PaletteSample.java","5495","0.01","2011-11-20 21:40:12","2"
"EncoderUtil.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\encoders\EncoderUtil.java","7651","0.01","2011-11-20 21:40:12","2"
"EncoderUtil.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\encoders\EncoderUtil.java","7651","0.01","2011-11-20 21:40:12","2"
"ImageEncoder.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\encoders\ImageEncoder.java","3429","0","2011-11-20 21:40:12","2"
"ImageEncoder.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\encoders\ImageEncoder.java","3429","0","2011-11-20 21:40:12","2"
"ImageEncoderFactory.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\encoders\ImageEncoderFactory.java","6209","0.01","2011-11-20 21:40:12","2"
"ImageEncoderFactory.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\encoders\ImageEncoderFactory.java","6209","0.01","2011-11-20 21:40:12","2"
"ImageFormat.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\encoders\ImageFormat.java","2057","0","2011-11-20 21:40:12","2"
"ImageFormat.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\encoders\ImageFormat.java","2057","0","2011-11-20 21:40:12","2"
"KeypointPNGEncoderAdapter.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\encoders\KeypointPNGEncoderAdapter.java","5007","0","2011-11-20 21:40:12","2"
"KeypointPNGEncoderAdapter.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\encoders\KeypointPNGEncoderAdapter.java","5007","0","2011-11-20 21:40:12","2"
"SunJPEGEncoderAdapter.java","C:\MyData\OLD DOK\3-7-2013\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\encoders\SunJPEGEncoderAdapter.java","6454","0.01","2011-11-20 21:40:12","2"
"SunJPEGEncoderAdapter.java","C:\MyData\OLD DOK\PROJECT\jfreechart-1.0.14\jfreechart-1.0.14\source\org\jfree\chart\encoders\SunJPEGEncoderAdapter.java","6454","0.01","2011-11-20 21:40:12","2"
